,nasid,position,ts,mac,controllerid,pwr,count
1094,4589,center,2018-02-13 11:53:03,80:58:f8:d8:ad:e1,"[1, 4]","[-42.05555555555556, -71.72727272727273]",2
1095,4589,center,2018-02-13 11:53:04,80:58:f8:d8:ad:e1,"[2, 3]","[-57.23529411764706, -76.85714285714286]",2
1096,4589,center,2018-02-13 11:53:06,80:58:f8:d8:ad:e1,"[1, 4]","[-38.63636363636363, -71.55555555555556]",2
1097,4589,center,2018-02-13 11:53:07,80:58:f8:d8:ad:e1,[2],[-59.54545454545455],1
1098,4589,center,2018-02-13 11:53:08,80:58:f8:d8:ad:e1,[3],[-78.0],1
1099,4589,center,2018-02-13 11:53:10,80:58:f8:d8:ad:e1,"[1, 4]","[-40.266666666666666, -72.75]",2
1100,4589,center,2018-02-13 11:53:12,80:58:f8:d8:ad:e1,"[2, 3]","[-55.888888888888886, -76.42857142857143]",2
1101,4589,center,2018-02-13 11:53:13,80:58:f8:d8:ad:e1,[4],[-75.125],1
1102,4589,center,2018-02-13 11:53:15,80:58:f8:d8:ad:e1,[1],[-42.1],1
1103,4589,center,2018-02-13 11:53:16,80:58:f8:d8:ad:e1,"[2, 3, 4]","[-55.75, -81.0, -72.7]",3
1104,4589,center,2018-02-13 11:53:18,80:58:f8:d8:ad:e1,"[1, 3]","[-38.714285714285715, -80.375]",2
1105,4589,center,2018-02-13 11:53:19,80:58:f8:d8:ad:e1,[2],[-61.84615384615385],1
1106,4589,center,2018-02-13 11:53:21,80:58:f8:d8:ad:e1,"[1, 3, 4]","[-42.375, -78.6, -77.0]",3
1107,4589,center,2018-02-13 11:53:22,80:58:f8:d8:ad:e1,[2],[-59.09090909090909],1
1108,4589,center,2018-02-13 11:53:23,80:58:f8:d8:ad:e1,[4],[-71.8],1
1109,4589,center,2018-02-13 11:53:25,80:58:f8:d8:ad:e1,"[1, 3]","[-44.0, -77.85714285714286]",2
1110,4589,center,2018-02-13 11:53:26,80:58:f8:d8:ad:e1,[2],[-58.5],1
1111,4589,center,2018-02-13 11:53:27,80:58:f8:d8:ad:e1,[4],[-71.22222222222223],1
1112,4589,center,2018-02-13 11:53:28,80:58:f8:d8:ad:e1,"[1, 3]","[-44.666666666666664, -80.5]",2
1113,4589,center,2018-02-13 11:53:29,80:58:f8:d8:ad:e1,[2],[-58.142857142857146],1
1114,4589,center,2018-02-13 11:53:31,80:58:f8:d8:ad:e1,[4],[-73.9],1
