,nasid,position,ts,mac,controllerid,pwr,count
775,4589,center,2018-02-13 11:41:33,00:0c:e7:4f:38:a5,[1],[-56.5],1
776,4589,center,2018-02-13 11:41:34,00:0c:e7:4f:38:a5,[2],[-45.25],1
777,4589,center,2018-02-13 11:41:35,00:0c:e7:4f:38:a5,"[3, 4]","[-81.25, -76.0]",2
778,4589,center,2018-02-13 11:41:38,00:0c:e7:4f:38:a5,[1],[-54.333333333333336],1
779,4589,center,2018-02-13 11:41:39,00:0c:e7:4f:38:a5,[3],[-79.0],1
780,4589,center,2018-02-13 11:41:40,00:0c:e7:4f:38:a5,"[2, 4]","[-46.5, -82.0]",2
781,4589,center,2018-02-13 11:41:42,00:0c:e7:4f:38:a5,[2],[-44.142857142857146],1
782,4589,center,2018-02-13 11:41:44,00:0c:e7:4f:38:a5,[1],[-53.666666666666664],1
783,4589,center,2018-02-13 11:41:45,00:0c:e7:4f:38:a5,[3],[-79.66666666666667],1
784,4589,center,2018-02-13 11:41:49,00:0c:e7:4f:38:a5,"[2, 3]","[-48.142857142857146, -80.5]",2
785,4589,center,2018-02-13 11:41:50,00:0c:e7:4f:38:a5,[1],[-54.714285714285715],1
786,4589,center,2018-02-13 11:41:54,00:0c:e7:4f:38:a5,"[1, 2, 3]","[-57.666666666666664, -45.5, -77.66666666666667]",3
787,4589,center,2018-02-13 11:41:57,00:0c:e7:4f:38:a5,"[2, 3]","[-45.5, -77.33333333333333]",2
788,4589,center,2018-02-13 11:42:01,00:0c:e7:4f:38:a5,[1],[-54.0],1
789,4589,center,2018-02-13 11:42:02,00:0c:e7:4f:38:a5,[2],[-48.333333333333336],1
790,4589,center,2018-02-13 11:42:05,00:0c:e7:4f:38:a5,"[1, 2]","[-58.5, -43.8]",2
791,4589,center,2018-02-13 11:42:08,00:0c:e7:4f:38:a5,[3],[-75.0],1
792,4589,center,2018-02-13 11:42:10,00:0c:e7:4f:38:a5,"[1, 2]","[-53.333333333333336, -44.0]",2
793,4589,center,2018-02-13 11:42:15,00:0c:e7:4f:38:a5,"[1, 2]","[-53.75, -40.0]",2
