,nasid,position,ts,mac,controllerid,pwr,count
79,4589,center,2018-02-13 12:47:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-45.353658536585364, -67.13157894736842, -79.42592592592592, -72.96969696969697]",4
80,4589,center,2018-02-13 12:48:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-43.86363636363637, -66.79761904761905, -80.53424657534246, -74.65384615384616]",4
81,4589,center,2018-02-13 12:49:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-41.5406976744186, -65.96610169491525, -80.13761467889908, -74.95614035087719]",4
82,4589,center,2018-02-13 12:50:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-46.47, -66.77922077922078, -79.85714285714286, -73.98275862068965]",4
83,4589,center,2018-02-13 12:51:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-47.8, -66.32051282051282, -79.04166666666667, -74.1743119266055]",4
84,4589,center,2018-02-13 12:52:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-48.18857142857143, -67.23577235772358, -80.10909090909091, -73.04347826086956]",4
85,4589,center,2018-02-13 12:53:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-48.282485875706215, -66.73015873015873, -79.75193798449612, -73.03603603603604]",4
86,4589,center,2018-02-13 12:54:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-44.7682119205298, -66.1963190184049, -81.59482758620689, -73.3955223880597]",4
87,4589,center,2018-02-13 12:55:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-47.51234567901235, -68.14285714285714, -80.99090909090908, -74.73394495412845]",4
88,4589,center,2018-02-13 12:56:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-46.111111111111114, -63.45108695652174, -80.5040650406504, -70.68055555555556]",4
89,4589,center,2018-02-13 12:57:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-45.752747252747255, -64.38323353293413, -79.74647887323944, -69.32530120481928]",4
90,4589,center,2018-02-13 12:58:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-46.6, -64.21341463414635, -80.1639344262295, -69.05]",4
91,4589,center,2018-02-13 12:59:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-44.369791666666664, -67.20958083832335, -79.76296296296296, -70.1025641025641]",4
92,4589,center,2018-02-13 13:00:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-42.34969325153374, -66.07608695652173, -79.0, -70.48684210526316]",4
93,4589,center,2018-02-13 13:01:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-49.8232044198895, -66.87878787878788, -79.74380165289256, -70.05325443786982]",4
94,4589,center,2018-02-13 13:02:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-50.97385620915033, -66.98159509202453, -79.05, -67.67878787878787]",4
95,4589,center,2018-02-13 13:03:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-52.13157894736842, -66.53459119496856, -79.13380281690141, -66.64444444444445]",4
96,4589,center,2018-02-13 13:04:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-58.127906976744185, -66.87096774193549, -78.16964285714286, -68.72033898305085]",4
97,4589,center,2018-02-13 13:05:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-57.52413793103448, -64.70714285714286, -77.60162601626017, -71.2]",4
98,4589,center,2018-02-13 13:06:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-59.53529411764706, -62.779661016949156, -76.23913043478261, -74.18115942028986]",4
99,4589,center,2018-02-13 13:07:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-59.005, -63.55614973262032, -77.46621621621621, -72.76106194690266]",4
100,4589,center,2018-02-13 13:08:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-58.09493670886076, -61.12707182320442, -74.73563218390805, -72.27891156462584]",4
101,4589,center,2018-02-13 13:09:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-62.15384615384615, -60.15277777777778, -76.3225806451613, -76.52941176470588]",4
102,4589,center,2018-02-13 13:16:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-70.52380952380952, -47.64150943396226, -72.13333333333334, -82.0]",4
103,4589,center,2018-02-13 13:17:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-69.81967213114754, -45.714285714285715, -71.47058823529412, -81.33333333333333]",4
104,4589,center,2018-02-13 13:30:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-79.17948717948718, -71.16071428571429, -75.18518518518519, -82.2]",4
105,4589,center,2018-02-13 13:31:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-78.18181818181819, -71.25, -74.14814814814815, -80.75]",4
