,nasid,position,ts,mac,controllerid,pwr,count
142,4589,center,2018-02-13 13:47:00,80:58:f8:d8:ad:e1,"[3, 4]","[-68.92307692307692, -71.92307692307692]",2
143,4589,center,2018-02-13 13:48:00,80:58:f8:d8:ad:e1,[4],[-66.75],1
144,4589,center,2018-02-13 13:50:00,80:58:f8:d8:ad:e1,"[2, 3, 4]","[-87.0, -64.55, -77.11111111111111]",3
145,4589,center,2018-02-13 13:53:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-82.14285714285714, -81.2, -62.107142857142854, -76.0]",4
146,4589,center,2018-02-13 13:54:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-82.33333333333333, -83.2, -64.5, -77.5]",4
147,4589,center,2018-02-13 13:56:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-77.5, -76.66666666666667, -73.0, -78.0]",4
148,4589,center,2018-02-13 13:57:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-80.0, -72.5, -72.5, -79.0]",4
149,4589,center,2018-02-13 13:58:00,80:58:f8:d8:ad:e1,"[1, 2, 3]","[-82.25, -72.77777777777777, -79.0]",3
150,4589,center,2018-02-13 13:59:00,80:58:f8:d8:ad:e1,"[1, 2, 3]","[-79.0909090909091, -66.4, -75.5]",3
151,4589,center,2018-02-13 14:00:00,80:58:f8:d8:ad:e1,"[1, 2, 3]","[-76.0, -67.66666666666667, -76.0]",3
152,4589,center,2018-02-13 14:01:00,80:58:f8:d8:ad:e1,"[1, 2, 3]","[-78.5, -68.28571428571429, -78.54545454545455]",3
153,4589,center,2018-02-13 14:02:00,80:58:f8:d8:ad:e1,"[1, 2, 3]","[-73.57142857142857, -66.56, -77.8]",3
154,4589,center,2018-02-13 14:03:00,80:58:f8:d8:ad:e1,"[1, 2, 3]","[-66.16666666666667, -62.90909090909091, -81.75]",3
155,4589,center,2018-02-13 14:04:00,80:58:f8:d8:ad:e1,"[1, 2, 3]","[-70.83333333333333, -53.357142857142854, -76.25]",3
156,4589,center,2018-02-13 14:05:00,80:58:f8:d8:ad:e1,"[1, 2, 3]","[-67.92592592592592, -52.0625, -82.5]",3
157,4589,center,2018-02-13 14:06:00,80:58:f8:d8:ad:e1,"[1, 2]","[-67.6, -46.75]",2
158,4589,center,2018-02-13 14:07:00,80:58:f8:d8:ad:e1,"[1, 2]","[-66.33333333333333, -48.5]",2
159,4589,center,2018-02-13 14:08:00,80:58:f8:d8:ad:e1,"[1, 2, 3]","[-68.6923076923077, -47.30769230769231, -79.4]",3
160,4589,center,2018-02-13 14:09:00,80:58:f8:d8:ad:e1,"[1, 2, 3]","[-67.8, -48.7, -80.33333333333333]",3
161,4589,center,2018-02-13 14:10:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-68.47058823529412, -51.125, -74.7, -82.5]",4
162,4589,center,2018-02-13 14:11:00,80:58:f8:d8:ad:e1,"[1, 2, 3]","[-68.70833333333333, -49.63157894736842, -78.75]",3
163,4589,center,2018-02-13 14:12:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-60.90909090909091, -41.63636363636363, -74.52941176470588, -80.66666666666667]",4
164,4589,center,2018-02-13 14:13:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-60.81818181818182, -43.083333333333336, -76.75, -84.66666666666667]",4
