,nasid,position,ts,mac,controllerid,pwr,count
92,4589,center,2018-02-13 13:08:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-52.66101694915254, -59.78787878787879, -75.66666666666667, -73.13793103448276]",4
93,4589,center,2018-02-13 13:09:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-59.53846153846154, -58.484848484848484, -77.08163265306122, -74.86206896551724]",4
94,4589,center,2018-02-13 13:10:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-64.04918032786885, -54.38297872340426, -76.125, -73.60714285714286]",4
95,4589,center,2018-02-13 13:11:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-65.09677419354838, -56.50877192982456, -74.12698412698413, -75.02857142857142]",4
96,4589,center,2018-02-13 13:12:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-65.12676056338029, -53.926829268292686, -71.3970588235294, -76.89473684210526]",4
97,4589,center,2018-02-13 13:13:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-66.28571428571429, -51.0655737704918, -73.84375, -79.28571428571429]",4
98,4589,center,2018-02-13 13:14:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-69.20967741935483, -55.51063829787234, -70.35849056603773, -78.28571428571429]",4
99,4589,center,2018-02-13 13:15:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-69.55555555555556, -55.9, -69.0909090909091, -79.0]",4
100,4589,center,2018-02-13 13:16:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-69.51162790697674, -48.50909090909091, -70.79545454545455, -81.5]",4
101,4589,center,2018-02-13 13:17:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-69.25, -43.21568627450981, -71.48, -83.5]",4
102,4589,center,2018-02-13 13:18:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-58.61224489795919, -42.04477611940298, -74.60344827586206, -80.5]",4
103,4589,center,2018-02-13 13:19:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-56.128571428571426, -36.98412698412698, -74.71428571428571, -80.5]",4
104,4589,center,2018-02-13 13:20:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-53.981818181818184, -38.18032786885246, -75.61111111111111, -77.42857142857143]",4
105,4589,center,2018-02-13 13:21:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-57.24193548387097, -37.59154929577465, -75.25454545454545, -78.0]",4
106,4589,center,2018-02-13 13:22:00,00:0c:e7:4f:38:a5,"[1, 2, 3]","[-56.36734693877551, -41.93055555555556, -76.26530612244898]",3
107,4589,center,2018-02-13 13:23:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-62.166666666666664, -46.206896551724135, -73.58695652173913, -80.25]",4
108,4589,center,2018-02-13 13:24:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-65.21052631578948, -51.48076923076923, -73.30357142857143, -82.5]",4
109,4589,center,2018-02-13 13:25:00,00:0c:e7:4f:38:a5,"[1, 2, 3]","[-68.25531914893617, -53.022222222222226, -75.14285714285714]",3
110,4589,center,2018-02-13 13:26:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-73.525, -62.77777777777778, -74.63157894736842, -81.8]",4
111,4589,center,2018-02-13 13:27:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-73.6896551724138, -64.51515151515152, -72.65853658536585, -82.33333333333333]",4
112,4589,center,2018-02-13 13:28:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-75.45652173913044, -66.53488372093024, -72.48936170212765, -79.25]",4
113,4589,center,2018-02-13 13:29:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-78.6896551724138, -67.46341463414635, -70.28571428571429, -81.25]",4
114,4589,center,2018-02-13 13:30:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-74.10344827586206, -67.0, -68.45, -77.66666666666667]",4
115,4589,center,2018-02-13 13:31:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-74.42857142857143, -65.71739130434783, -65.66666666666667, -78.375]",4
116,4589,center,2018-02-13 13:32:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-75.48837209302326, -69.0, -62.829268292682926, -72.67857142857143]",4
117,4589,center,2018-02-13 13:33:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-76.44186046511628, -71.26190476190476, -61.48076923076923, -71.6842105263158]",4
118,4589,center,2018-02-13 13:34:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-77.2, -72.27272727272727, -57.977777777777774, -71.5]",4
119,4589,center,2018-02-13 13:35:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-78.88571428571429, -71.8125, -54.611111111111114, -70.77272727272727]",4
120,4589,center,2018-02-13 13:36:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-80.6896551724138, -74.43243243243244, -54.26, -70.3]",4
121,4589,center,2018-02-13 13:37:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-81.47058823529412, -76.57894736842105, -55.089285714285715, -68.81395348837209]",4
122,4589,center,2018-02-13 13:38:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-81.45, -77.36666666666666, -59.95454545454545, -70.81481481481481]",4
123,4589,center,2018-02-13 13:39:00,00:0c:e7:4f:38:a5,[4],[-70.5],1
124,4589,center,2018-02-13 13:40:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-81.43478260869566, -77.9375, -61.828125, -70.56756756756756]",4
125,4589,center,2018-02-13 13:41:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-83.0, -79.35, -59.05882352941177, -71.25806451612904]",4
126,4589,center,2018-02-13 13:42:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-83.1, -78.86666666666666, -60.27272727272727, -70.3953488372093]",4
127,4589,center,2018-02-13 13:43:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-84.5, -81.25, -61.310344827586206, -71.97142857142858]",4
128,4589,center,2018-02-13 13:44:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-86.0, -85.85714285714286, -63.51111111111111, -73.76923076923077]",4
129,4589,center,2018-02-13 13:45:00,00:0c:e7:4f:38:a5,"[2, 3, 4]","[-86.0, -70.68, -73.80645161290323]",3
130,4589,center,2018-02-13 13:46:00,00:0c:e7:4f:38:a5,"[3, 4]","[-69.62962962962963, -73.63333333333334]",2
131,4589,center,2018-02-13 13:47:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-88.0, -88.0, -68.20408163265306, -72.48571428571428]",4
132,4589,center,2018-02-13 13:48:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-87.0, -85.28571428571429, -72.70454545454545, -74.0]",4
133,4589,center,2018-02-13 13:49:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-88.0, -85.25, -67.62068965517241, -76.6923076923077]",4
134,4589,center,2018-02-13 13:50:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-88.0, -86.5, -70.34210526315789, -76.3]",4
135,4589,center,2018-02-13 13:51:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-83.92307692307692, -82.85, -67.96, -76.53333333333333]",4
136,4589,center,2018-02-13 13:52:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-85.5, -83.36842105263158, -65.85714285714286, -76.78571428571429]",4
137,4589,center,2018-02-13 13:53:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-87.0, -80.12903225806451, -65.21951219512195, -77.4]",4
